Acquired on 12/16/2025 at 17:12:12
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.704315
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  1.704315
Channel Width: 25.000 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (dB)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1.60744397E+003	1.86502587E+005	-5.75313550E+001	2.71335123E+003	2.15985497E+005	1.48764274E+001	2.80354343E+001	1.16584262E+003	-2.71141838E+005	5.92945954E-004	5.17136865E-004	6.76874376E-004	1.56646079E-003	2.01068187E-001	4.55606703E-001	2.09967999E+000	2.73047174E+000	2.58652160E+000	-8.86259163E+001	1.60947498E+003	-5.46601049E+001	-6.95365323E+001	1.51708381E+006	2.49202535E+001	2.10108071E+001
   1.60744534E+003	1.86502427E+005	-5.75297299E+001	3.01065488E+003	-6.16585954E+005	1.41453117E+001	2.54557698E+003	1.16661676E+003	-2.71463895E+005	5.52749188E-004	7.44255734E-004	3.26620304E-004	1.60192580E-003	-1.03084821E+000	9.79428492E-001	2.69475102E+000	-1.97089103E+000	2.58805028E+000	-9.03434885E+001	1.60786154E+003	-5.46834979E+001	-6.88288096E+001	4.32578775E+006	2.49109317E+001	2.10138226E+001
   1.60744672E+003	1.86502268E+005	-5.09343929E+001	2.16192396E+003	6.98144957E+005	6.19485835E+000	1.82642337E+002	1.16824257E+003	-2.71785292E+005	3.18415121E-003	1.22700366E-003	3.25625097E-004	2.09236460E-003	-1.04261247E+000	2.12995232E+000	2.28267849E-001	-2.14131190E+000	2.58957896E+000	-9.24966934E+001	1.60661740E+003	-4.88588963E+001	-5.50537547E+001	2.36393219E+006	2.49018502E+001	2.10169401E+001
   1.60744809E+003	1.86502108E+005	-5.11157685E+001	3.12292254E+003	-3.03880498E+005	1.02140196E+001	3.60968317E+002	1.16890405E+003	-2.72107845E+005	2.60754266E-003	1.87123815E-003	7.29401776E-004	2.15309970E-003	-1.63274408E+000	-5.46385868E-001	-3.05362173E+000	-1.61663937E+000	2.59110763E+000	-8.90482178E+001	1.60756259E+003	-4.85003690E+001	-5.87143887E+001	4.18845966E+005	2.48921613E+001	2.10201760E+001
   1.60744947E+003	1.86501948E+005	-4.59539531E+001	2.70462943E+003	1.48331702E+005	1.10813733E+001	1.46210747E+003	1.16998528E+003	-2.72430169E+005	3.85826528E-003	4.60846293E-003	2.31354042E-003	3.04903369E-003	-2.30162610E+000	-2.14671976E+000	-3.12262337E+000	-1.71777750E+000	2.59263631E+000	-9.15384762E+001	1.60695480E+003	-4.32696730E+001	-5.43510463E+001	1.51004602E+006	2.48824399E+001	2.10232924E+001
   1.60745085E+003	1.86501788E+005	-4.86367310E+001	2.90880915E+003	4.23391465E+005	1.38778090E+001	2.18429075E+003	1.17086162E+003	-2.72752889E+005	4.24488224E-003	2.68616922E-003	1.41910568E-003	3.56066292E-004	2.98836434E+000	-2.60520260E+000	2.62189079E+000	1.11129602E-001	2.59416499E+000	-8.94954045E+001	1.60747207E+003	-4.58007160E+001	-5.96785251E+001	1.49546312E+006	2.48731637E+001	2.10258129E+001
   1.60745222E+003	1.86501629E+005	-5.31523681E+001	3.49161174E+003	-5.51392210E+005	1.06402037E+001	1.20098171E+003	1.17115313E+003	-2.73076386E+005	2.61806484E-003	1.05909888E-003	8.98790493E-004	9.45722107E-004	2.30810201E+000	-2.18319799E+000	-2.86149269E+000	4.61546178E-001	2.59569367E+000	-8.88452131E+001	1.60832654E+003	-5.05015412E+001	-6.11417449E+001	1.29800880E+006	2.48644844E+001	2.10272061E+001
   1.60745360E+003	1.86501469E+005	-5.13428141E+001	2.73261354E+003	3.82768980E+005	1.58260856E+001	5.43269437E+002	1.17220628E+003	-2.73399311E+005	3.31925619E-003	1.29394233E-003	1.24439792E-003	6.63691895E-004	2.95712773E+000	2.05285373E+000	3.08739561E+000	9.11995130E-001	2.59722234E+000	-9.00152551E+001	1.60898146E+003	-4.84446022E+001	-6.42706878E+001	8.13635932E+005	2.48560209E+001	2.10296005E+001
   1.60745498E+003	1.86501309E+005	-4.83822437E+001	3.25950068E+003	-2.23736106E+004	2.40783486E+001	2.61061407E+003	1.17273071E+003	-2.73722957E+005	4.67698064E-003	1.80837227E-003	1.68261490E-003	1.02551511E-003	-1.65250412E+000	-1.52239464E+000	-1.92947099E+000	-1.68401551E+000	2.59875102E+000	-8.68529117E+001	1.60791683E+003	-4.53888911E+001	-6.94672397E+001	2.94459059E+006	2.48474481E+001	2.10322293E+001
   1.60745635E+003	1.86501150E+005	-4.98111003E+001	3.22870302E+003	-1.62752935E+005	5.43736485E+001	3.10844249E+003	1.17328605E+003	-2.74046764E+005	2.86312073E-003	3.19827574E-003	1.05250604E-003	1.16400787E-003	-7.33829927E-001	2.81284694E-001	-8.52804058E-001	1.55830654E-001	2.60027970E+000	-8.55385842E+001	1.60758530E+003	-4.68008162E+001	-1.01174465E+002	2.41772621E+006	2.48391134E+001	2.10341145E+001
   1.60745773E+003	1.86500990E+005	-4.98734102E+001	3.00467044E+003	4.91795809E+004	8.52828487E+000	1.26369990E+003	1.17406619E+003	-2.74370536E+005	2.74982679E-003	3.14476024E-003	1.53953446E-003	8.77676594E-004	-1.38580630E-001	1.02800104E+000	-1.28350187E+000	-2.47133031E+000	2.60180837E+000	-8.51184179E+001	1.60785346E+003	-4.74334416E+001	-5.59617265E+001	2.28566517E+006	2.48307338E+001	2.10370462E+001
   1.60745911E+003	1.86500830E+005	-4.88859742E+001	3.07236721E+003	-1.69645049E+005	1.54816322E+001	1.66654755E+003	1.17477841E+003	-2.74694568E+005	3.88776280E-003	3.01225435E-003	9.68708483E-004	8.49448869E-004	7.30256081E-001	1.39106561E+000	-4.98898956E-001	1.65286698E+000	2.60333705E+000	-8.75950252E+001	1.60732316E+003	-4.59968864E+001	-6.14785186E+001	2.83968267E+006	2.48220438E+001	2.10403880E+001
   1.60746048E+003	1.86500671E+005	-5.10831899E+001	2.83884670E+003	5.62543593E+004	1.15211302E+001	1.62371493E+003	1.17572495E+003	-2.75018557E+005	2.42459295E-003	2.81520259E-003	6.36041497E-004	1.17327967E-003	-2.73071006E-001	1.35969495E+000	-6.01428793E-001	2.96701908E+000	2.60486573E+000	-8.91932424E+001	1.60742131E+003	-4.83685578E+001	-5.98896880E+001	1.15113198E+006	2.48137384E+001	2.10430541E+001
   1.60746186E+003	1.86500511E+005	-5.17871962E+001	2.91628232E+003	1.18231912E+006	3.09345826E+000	1.05259751E+003	1.17659379E+003	-2.75342815E+005	1.29028477E-003	2.32721873E-003	2.44031311E-003	4.65804072E-004	-4.49225192E-001	1.75091414E+000	-1.79235859E+000	-2.29010213E+000	2.60639441E+000	-8.71985165E+001	1.60739937E+003	-5.05102660E+001	-5.36037242E+001	1.29018319E+006	2.48052112E+001	2.10447439E+001
   1.60746324E+003	1.86500351E+005	-5.11750617E+001	4.54377872E+003	-8.93386780E+005	1.62285845E+001	2.65736101E+003	1.17582949E+003	-2.75668897E+005	1.56330630E-003	1.72934165E-003	1.77391573E-003	2.58410426E-003	1.14447956E+000	-3.14071543E+000	-1.45698765E+000	1.14238513E+000	2.60792308E+000	-8.83858561E+001	1.60749215E+003	-4.82670444E+001	-6.44956288E+001	5.25439122E+006	2.47961538E+001	2.10468421E+001
   1.60746461E+003	1.86500191E+005	-4.99407194E+001	3.31400392E+003	-1.81319497E+005	1.80488762E+001	2.21897226E+003	1.17629923E+003	-2.75993936E+005	2.22657996E-003	2.51657550E-003	1.41643404E-003	2.64154744E-003	-5.53096560E-001	1.92231540E+000	1.71835044E+000	-2.29420284E+000	2.60945176E+000	-8.86352698E+001	1.60784864E+003	-4.69979524E+001	-6.50468286E+001	1.71818455E+006	2.47876637E+001	2.10486954E+001
   1.60746599E+003	1.86500032E+005	-4.85245901E+001	3.06441155E+003	-1.42472657E+005	7.96755060E+000	1.09309167E+003	1.17701942E+003	-2.76318916E+005	4.33920522E-003	1.37160837E-003	2.23453566E-003	1.54534262E-003	-4.82942221E-001	1.25042378E+000	-1.04805922E+000	-2.75064484E+000	2.61098044E+000	-8.85469184E+001	1.60830209E+003	-4.61576641E+001	-5.41252147E+001	1.79146759E+006	2.47787504E+001	2.10503289E+001
   1.60746737E+003	1.86499872E+005	-4.51708886E+001	2.86829281E+003	1.63558501E+005	8.82786556E+000	2.76244105E+003	1.17793642E+003	-2.76643891E+005	5.42046372E-003	2.07694442E-003	4.11995501E-003	3.18372471E-003	9.54608105E-001	1.35550758E+000	-2.65523357E-001	1.73180303E+000	2.61250911E+000	-9.21130090E+001	1.60878328E+003	-4.26951477E+001	-5.15230133E+001	2.22081238E+006	2.47696361E+001	2.10518454E+001
   1.60746874E+003	1.86499712E+005	-4.58392482E+001	3.09343735E+003	2.17315297E+005	8.07274328E+000	1.06473737E+003	1.17862749E+003	-2.76969283E+005	5.41688100E-003	3.69629997E-003	2.07013599E-003	2.20031774E-003	1.83888868E-001	6.26761753E-001	-8.54748406E-002	2.62057285E+000	2.61403779E+000	-9.21304948E+001	1.60794370E+003	-4.34579885E+001	-5.15307318E+001	1.92075490E+006	2.47595831E+001	2.10532124E+001
   1.60747012E+003	1.86499553E+005	-4.63268478E+001	3.39258070E+003	4.16405037E+004	7.55404254E+000	1.94073232E+002	1.17901838E+003	-2.77295166E+005	3.71183748E-003	2.53060371E-003	2.59839247E-003	4.43421892E-003	5.40402108E-002	1.05438204E+000	2.93779821E-001	2.68730591E+000	2.61556647E+000	-8.76050605E+001	1.60814062E+003	-4.40192500E+001	-5.15732925E+001	8.74971543E+005	2.47491323E+001	2.10547274E+001
   1.60747150E+003	1.86499393E+005	-5.11027682E+001	3.44990064E+003	-4.45185133E+005	1.53960176E+001	1.19834053E+003	1.17935175E+003	-2.77621298E+005	1.58316347E-003	2.18860112E-003	1.74219963E-003	2.27671011E-003	-6.52404647E-001	1.65374612E+000	-5.11058170E-001	2.49830380E+000	2.61709514E+000	-8.55535806E+001	1.60816562E+003	-4.82160596E+001	-6.36120773E+001	1.71206659E+006	2.47386386E+001	2.10547623E+001
   1.60747287E+003	1.86499233E+005	-4.89615981E+001	2.83708311E+003	-4.74143081E+005	1.05395349E+001	1.75380790E+003	1.18030006E+003	-2.77947006E+005	3.66427437E-003	2.86358039E-003	1.87613887E-003	5.05209453E-004	-5.74321768E-001	8.66713594E-002	7.57538732E-002	-3.05577683E+000	2.61862382E+000	-8.83551265E+001	1.60809494E+003	-4.63188541E+001	-5.68583890E+001	1.42436244E+006	2.47285188E+001	2.10538452E+001
   1.60747425E+003	1.86499073E+005	-4.88012545E+001	2.18440252E+003	1.10423369E+006	4.61972805E+000	1.30944327E+003	1.18190332E+003	-2.78272251E+005	3.16578542E-003	2.34355019E-003	2.76091673E-003	1.79455671E-003	4.45278344E-001	3.84149153E-002	2.66234842E-001	2.34766786E+000	2.62015250E+000	-9.10607880E+001	1.60827151E+003	-4.70787113E+001	-5.16984394E+001	1.24362360E+006	2.47188817E+001	2.10519508E+001
   1.60747563E+003	1.86498914E+005	-5.10913992E+001	3.70443551E+003	-2.66901501E+005	1.96003940E+000	1.68992265E+003	1.18198127E+003	-2.78599212E+005	2.21464460E-003	1.97716009E-003	1.35442866E-003	2.21527174E-003	-1.08000700E-002	9.84511475E-001	-9.87310695E-001	-3.12926465E+000	2.62168118E+000	-8.67286025E+001	1.60854260E+003	-5.02210282E+001	-5.21810676E+001	2.21753009E+006	2.47103607E+001	2.10515923E+001
   1.60747700E+003	1.86498754E+005	-4.76849910E+001	3.33703160E+003	-2.78868806E+005	1.15217619E+001	3.56472160E+002	1.18242791E+003	-2.78925996E+005	3.75068853E-003	3.27526986E-003	9.60834539E-004	2.89209209E-003	-4.34886321E-001	1.35296182E+000	9.70319197E-001	-2.92010539E+000	2.62320985E+000	-8.79401427E+001	1.60858141E+003	-4.49703173E+001	-5.64920792E+001	1.53922433E+006	2.47020481E+001	2.10517381E+001
   1.60747838E+003	1.86498594E+005	-4.84422727E+001	2.95315341E+003	4.91618979E+005	9.02255781E+000	1.07417046E+003	1.18325975E+003	-2.79252586E+005	2.48947988E-003	2.76288990E-003	5.14268289E-004	3.81224737E-003	1.02278008E-001	1.14569475E+000	7.01450510E-001	2.89477796E+000	2.62473853E+000	-9.06249848E+001	1.60792020E+003	-4.59444256E+001	-5.49669834E+001	1.64341607E+006	2.46939926E+001	2.10520515E+001
   1.60747976E+003	1.86498435E+005	-4.87295837E+001	3.62989503E+003	1.76119724E+005	6.31116429E+000	4.79494140E+002	1.18341250E+003	-2.79580046E+005	3.27473619E-003	2.84224600E-003	1.52916683E-003	2.37812778E-003	-7.28379640E-002	-2.71120868E-001	-4.50575938E-001	-2.69113591E+000	2.62626721E+000	-8.62569666E+001	1.60769305E+003	-4.66318054E+001	-5.29429697E+001	9.58927076E+005	2.46856360E+001	2.10528251E+001
   1.60748113E+003	1.86498275E+005	-4.54395767E+001	3.87233431E+003	-3.83350880E+005	2.08995297E+001	6.94415450E+002	1.18332197E+003	-2.79907940E+005	6.48201856E-003	2.75235658E-003	2.58590555E-003	9.37252884E-004	-4.99080936E-001	-4.44257578E-001	-5.46520439E-001	-1.27244029E+000	2.62779588E+000	-8.82133530E+001	1.60779922E+003	-4.24644386E+001	-6.33639683E+001	8.84734549E+005	2.46757660E+001	2.10542036E+001
   1.60748251E+003	1.86498115E+005	-4.72827704E+001	3.34462811E+003	-1.39175177E+006	1.42209558E+001	2.10627023E+003	1.18376098E+003	-2.80235497E+005	4.49667621E-003	1.54174376E-003	3.20066923E-003	2.13270475E-003	-1.44349260E+000	-2.47606815E+000	-1.96536234E+000	-2.21683285E+000	2.62932456E+000	-8.85035004E+001	1.60789527E+003	-4.44337575E+001	-5.86547132E+001	2.61136610E+006	2.46661958E+001	2.10562682E+001
   1.60748388E+003	1.86497955E+005	-5.08775855E+001	1.42879239E+003	1.75825504E+006	9.56345251E+000	2.39667166E+002	1.18612247E+003	-2.80561322E+005	1.06714660E-003	1.44490063E-003	1.12078353E-003	3.44354968E-003	-1.37157877E+000	2.48765120E+000	-1.88524821E+000	-2.02238775E+000	2.63085324E+000	-8.47354783E+001	1.60783505E+003	-4.83227622E+001	-5.78862148E+001	1.87189508E+006	2.46564130E+001	2.10582310E+001
   1.60748526E+003	1.86497796E+005	-4.98315031E+001	3.84914753E+003	-7.47547042E+005	2.19538567E+001	1.05578705E+003	1.18605521E+003	-2.80889767E+005	3.71165708E-003	1.84351992E-003	1.80954824E-003	5.84617497E-004	-7.70632538E-001	5.79608750E-003	-5.96526991E-001	-2.57364508E-001	2.63238192E+000	-8.71544146E+001	1.60712675E+003	-4.68488100E+001	-6.88026667E+001	1.04623051E+006	2.46465893E+001	2.10598207E+001
   1.60748664E+003	1.86497636E+005	-4.65843654E+001	2.82009749E+003	-9.73931545E+004	2.04942146E+001	1.36551222E+003	1.18702056E+003	-2.81217371E+005	5.14003451E-003	3.61976150E-003	1.93477993E-003	8.04383973E-004	-2.63765642E+000	-2.69683051E+000	-3.02846281E+000	-2.53318777E+000	2.63391059E+000	-9.04430018E+001	1.60782180E+003	-4.36126517E+001	-6.41068663E+001	1.86448584E+006	2.46362747E+001	2.10611810E+001
   1.60748801E+003	1.86497476E+005	-5.42524158E+001	2.68602887E+003	8.55792022E+005	8.26330007E+000	2.99313790E+003	1.18812046E+003	-2.81545031E+005	1.60485941E-003	1.84277634E-003	9.51251540E-004	7.97677958E-004	2.20122314E+000	-2.08097614E+000	1.59065342E+000	1.64116389E+000	2.63543927E+000	-9.01155592E+001	1.60850227E+003	-5.18459437E+001	-6.01092438E+001	5.30491351E+006	2.46270278E+001	2.10619055E+001
   1.60748939E+003	1.86497317E+005	-5.11396879E+001	3.86408963E+003	-5.14501161E+005	9.09745133E+000	1.28690934E+003	1.18803820E+003	-2.81874065E+005	1.35740418E-003	2.88426092E-003	2.03099038E-003	1.04751383E-003	1.99977108E+000	-2.20097397E+000	2.02044774E+000	-2.83238705E+000	2.63696795E+000	-8.84735059E+001	1.60761176E+003	-4.86335687E+001	-5.77310200E+001	2.46924638E+006	2.46179852E+001	2.10622825E+001
   1.60749077E+003	1.86497157E+005	-4.62920255E+001	3.15583967E+003	2.26041423E+005	1.64137474E+001	2.99840645E+003	1.18866665E+003	-2.82202580E+005	5.73710638E-003	2.33553945E-003	2.10547985E-003	2.04170640E-003	1.86781906E+000	1.68366680E+000	1.77411026E+000	1.40468370E+000	2.63849662E+000	-8.72070297E+001	1.60748900E+003	-4.33797868E+001	-5.97935341E+001	3.88617428E+006	2.46117327E+001	2.10626668E+001
   1.60749214E+003	1.86496997E+005	-4.83016753E+001	3.46700340E+003	-3.62092094E+005	2.57187019E+000	2.31267907E+002	1.18898286E+003	-2.82531597E+005	3.83711285E-003	1.08090384E-003	2.52516242E-004	3.68987890E-003	2.09347034E+000	-1.63887667E+000	-3.08906743E+000	1.02884556E+000	2.64002530E+000	-8.77697073E+001	1.60792013E+003	-4.72034027E+001	-4.97752729E+001	2.78171618E+006	2.46034814E+001	2.10625446E+001
   1.60749352E+003	1.86496838E+005	-4.94127098E+001	2.96855440E+003	1.78793328E+006	1.39722812E+001	6.00775227E+002	1.18979925E+003	-2.82860306E+005	4.25935193E-003	9.72807870E-004	1.47213166E-003	1.28076648E-003	1.77161348E+000	5.09658307E-001	1.77801288E+000	1.17076097E+000	2.64155398E+000	-8.87060813E+001	1.60856899E+003	-4.65730172E+001	-6.05452984E+001	4.35122206E+005	2.45949801E+001	2.10616960E+001
   1.60749490E+003	1.86496678E+005	-4.63585932E+001	5.42979313E+003	-1.87812582E+006	1.32312455E+001	3.10086277E+003	1.18814586E+003	-2.83191676E+005	6.01198441E-003	2.47654864E-003	1.79737011E-003	8.65152229E-004	-2.83904089E+000	-3.00059466E+000	2.92038973E+000	-2.33931848E-001	2.64308265E+000	-8.90609554E+001	1.60814221E+003	-4.35499160E+001	-5.67811615E+001	3.37037343E+006	2.45877146E+001	2.10612959E+001
   1.60749627E+003	1.86496518E+005	-5.15205578E+001	2.84439244E+003	7.30496992E+005	6.30975339E+000	2.96774950E+003	1.18908684E+003	-2.83520643E+005	1.02557458E-003	2.95655271E-003	1.51913857E-003	1.41112084E-003	1.52277151E+000	-1.17516297E+000	1.37921844E+000	9.38683342E-001	2.64461133E+000	-8.73555885E+001	1.60783819E+003	-4.94230470E+001	-5.57328004E+001	1.69155076E+006	2.45805276E+001	2.10617643E+001
   1.60749765E+003	1.86496358E+005	-5.34361277E+001	3.84998570E+003	-5.58175865E+005	4.49795097E+000	4.96603740E+002	1.18901873E+003	-2.83850811E+005	1.74876590E-004	1.76883734E-003	2.24553056E-003	9.29654043E-004	1.63145577E+000	-1.38191606E+000	1.42261268E+000	4.88154639E-002	2.64614001E+000	-9.00176807E+001	1.60888452E+003	-5.17451593E+001	-5.62431102E+001	2.52871516E+006	2.45718692E+001	2.10615407E+001
   1.60749903E+003	1.86496199E+005	-4.69987516E+001	3.08160629E+003	2.26190304E+005	9.03084414E+000	1.65495738E+003	1.18972168E+003	-2.84180398E+005	5.35064108E-003	2.51771827E-003	1.41593939E-003	1.71568329E-003	-2.46405954E+000	-2.02105807E+000	2.30720187E+000	-7.87363846E-001	2.64766869E+000	-9.18783147E+001	1.60824733E+003	-4.44999831E+001	-5.35308272E+001	2.37534234E+006	2.45625659E+001	2.10618433E+001
   1.60750040E+003	1.86496039E+005	-4.90603679E+001	3.39297817E+003	-3.60797943E+005	1.67994664E+001	1.52306227E+003	1.19011217E+003	-2.84510489E+005	2.96632937E-003	3.90692224E-003	2.85852059E-004	8.28299539E-004	2.74355256E+000	-2.70737371E+000	2.97575943E+000	2.77214327E-001	2.64919736E+000	-8.71798759E+001	1.60800000E+003	-4.61398809E+001	-6.29393473E+001	3.06724692E+006	2.45538744E+001	2.10624603E+001
   1.60750178E+003	1.86495879E+005	-5.05524082E+001	2.89630557E+003	3.69596775E+005	1.07998005E+001	1.79308782E+003	1.19100105E+003	-2.84840273E+005	2.86362442E-003	2.58150787E-003	5.85269040E-004	1.55052945E-003	2.27102375E+000	-2.11702900E+000	8.73620211E-001	1.19862527E+000	2.65072604E+000	-8.70574470E+001	1.60703607E+003	-4.78891154E+001	-5.86889158E+001	3.31586748E+006	2.45442638E+001	2.10623496E+001
   1.60750316E+003	1.86495720E+005	-4.87071010E+001	3.40509147E+003	3.44791273E+005	1.25851480E+001	6.78427477E+002	1.19137939E+003	-2.85170759E+005	3.22672277E-003	2.46322993E-003	1.72382414E-003	2.73575758E-003	2.56540016E+000	-2.49224867E+000	4.31379494E-001	1.01449040E+000	2.65225472E+000	-9.14244305E+001	1.60741654E+003	-4.59299116E+001	-5.85150596E+001	1.46741587E+006	2.45354864E+001	2.10624843E+001
   1.60750453E+003	1.86495560E+005	-4.96016200E+001	3.87973100E+003	-8.22776550E+004	1.17254726E+001	4.56232179E+002	1.19128144E+003	-2.85501912E+005	1.81974558E-003	1.61274536E-003	1.06982051E-003	3.85544393E-003	2.29909733E+000	-3.04393063E+000	-3.28701742E-001	7.86152651E-001	2.65378339E+000	-8.42551786E+001	1.60809586E+003	-4.68738308E+001	-5.85993033E+001	6.32985609E+005	2.45268311E+001	2.10627125E+001
   1.60750591E+003	1.86495400E+005	-5.00979577E+001	3.76646742E+003	-1.20156762E+005	1.16416599E+001	2.32181119E+003	1.19129714E+003	-2.85833143E+005	1.44303177E-003	3.26463233E-003	9.73486867E-004	2.42200243E-003	2.89418259E+000	-2.47318587E+000	-2.99269900E+000	-4.77628200E-001	2.65531207E+000	-8.29931462E+001	1.60805321E+003	-4.73754950E+001	-5.90171550E+001	3.46725645E+006	2.45193139E+001	2.10630378E+001
   1.60750729E+003	1.86495240E+005	-4.59139186E+001	3.60105910E+003	-8.56970596E+005	4.80629269E+000	4.71490278E+002	1.19147883E+003	-2.86164399E+005	2.72808077E-003	4.14660564E-003	4.21370569E-003	2.97512087E-003	-2.89945576E+000	-2.56841933E+000	2.90746325E+000	-1.04015817E+000	2.65684075E+000	-8.96008589E+001	1.60724433E+003	-4.41442625E+001	-4.89505552E+001	1.88397943E+006	2.45113401E+001	2.10639387E+001
   1.60750866E+003	1.86495081E+005	-4.70155836E+001	2.42134766E+003	1.10271721E+006	6.20293045E+000	5.37124913E+002	1.19284432E+003	-2.86494663E+005	4.02746956E-003	2.84861180E-003	2.97871768E-003	2.56016660E-003	-2.45726414E+000	-2.56603288E+000	-3.06797568E+000	-1.20502641E+000	2.65836943E+000	-8.87195104E+001	1.60758946E+003	-4.49385250E+001	-5.11414554E+001	5.28254374E+005	2.45017384E+001	2.10648651E+001
   1.60751004E+003	1.86494921E+005	-5.09836245E+001	3.93935812E+003	-7.32043066E+005	7.94069651E+000	2.01635084E+003	1.19268654E+003	-2.86826641E+005	2.51952825E-003	2.47474883E-003	5.47979787E-004	1.78154245E-003	-2.46367097E+000	-1.09969205E+000	1.73531513E+000	-8.58260219E-001	2.65989810E+000	-8.93696184E+001	1.60853525E+003	-4.86204060E+001	-5.65611025E+001	4.06783918E+006	2.44893077E+001	2.10657057E+001
   1.60751142E+003	1.86494761E+005	-5.14879892E+001	2.93161930E+003	-6.52552126E+005	1.43665066E+001	2.78701531E+003	1.19353999E+003	-2.87157799E+005	3.28236787E-003	5.88089152E-004	1.55829585E-003	8.06259147E-004	2.17822107E+000	-6.90562867E-001	2.11495732E+000	6.13711374E-001	2.66142678E+000	-9.03382996E+001	1.60886167E+003	-4.86337548E+001	-6.30002615E+001	4.20960010E+006	2.44764433E+001	2.10672325E+001
   1.60751279E+003	1.86494602E+005	-4.76796816E+001	2.03330708E+003	4.45095598E+005	9.66491307E+000	2.48385354E+003	1.19529486E+003	-2.87488247E+005	5.18812291E-003	1.23915069E-003	1.76715717E-003	1.59661873E-003	1.20001360E+000	7.14396724E-001	-2.01929840E-001	1.81159237E+000	2.66295546E+000	-9.15132603E+001	1.60842005E+003	-4.51148620E+001	-5.47797751E+001	1.75523934E+006	2.44643936E+001	2.10693902E+001
   1.60751417E+003	1.86494442E+005	-4.92748571E+001	2.64603284E+003	3.75941342E+005	7.57459706E+000	1.64112534E+003	1.19643489E+003	-2.87819501E+005	3.09956426E-003	2.83213235E-003	6.62997351E-004	2.35935297E-003	6.66951807E-001	1.37826990E+000	-2.23056816E+000	2.66915479E+000	2.66448413E+000	-8.85252313E+001	1.60795088E+003	-4.69641948E+001	-5.45387919E+001	1.97228059E+006	2.44495008E+001	2.10713141E+001
   1.60751555E+003	1.86494282E+005	-4.78229259E+001	3.16356063E+003	-5.54812750E+004	8.18904246E+000	9.08203938E+002	1.19705559E+003	-2.88151466E+005	1.52111018E-003	2.02733384E-003	2.60603037E-003	4.44991369E-003	-7.18978935E-002	1.16530644E+000	-7.26074557E-001	2.87515422E+000	2.66601281E+000	-8.68320503E+001	1.60767285E+003	-4.54261647E+001	-5.36152072E+001	1.59166592E+006	2.44345774E+001	2.10734447E+001
